"player_id","season","first_name","last_name","player_name.x","position","height_wo_shoes","height_wo_shoes_ft_in","height_w_shoes","height_w_shoes_ft_in","weight","wingspan","wingspan_ft_in","standing_reach","standing_reach_ft_in","body_fat_pct","hand_length","hand_width","standing_vertical_leap","max_vertical_leap","lane_agility_time","modified_lane_agility_time","three_quarter_sprint","bench_press","player_name.y","round_number","round_pick","overall_pick","draft_type","team_id","team_city","team_name","team_abbreviation","organization","organization_type","player_profile_flag"
101106,2005,"Andrew","Bogut","Andrew Bogut","C-PF",83,"6' 11''",84.25,"7' 0.25''",250.6,87,"7' 3''",110.5,"9' 2.5''",NA,NA,NA,27.5,33.5,12.06,NA,3.51,13,"Andrew Bogut",1,1,1,"Draft",1610612749,"Milwaukee","Bucks","MIL","Utah","College/University",1
101107,2005,"Marvin","Williams","Marvin Williams","PF-SF",79,"6' 7''",80.25,"6' 8.25''",228.2,87.5,"7' 3.5''",108,"9' 0''",NA,NA,NA,29.5,35,11.11,NA,3.17,12,"Marvin Williams",1,2,2,"Draft",1610612737,"Atlanta","Hawks","ATL","North Carolina","College/University",1
101108,2005,"Chris","Paul","Chris Paul","PG",71.75,"5' 11.75''",73,"6' 1''",178,76.25,"6' 4.25''",93,"7' 9''",NA,NA,NA,32,38,11.09,NA,3.22,10,"Chris Paul",1,4,4,"Draft",1610612740,"New Orleans/Oklahoma City","Hornets","NOK","Wake Forest","College/University",1
101109,2005,"Raymond","Felton","Raymond Felton","PG",71.5,"5' 11.5''",72.25,"6' 0.25''",199.4,76.25,"6' 4.25''",98,"8' 2''",NA,NA,NA,29,33.5,10.5,NA,3.06,6,"Raymond Felton",1,5,5,"Draft",1610612766,"Charlotte","Bobcats","CHA","North Carolina","College/University",1
101110,2005,"Martell","Webster","Martell Webster","SF",78,"6' 6''",79.5,"6' 7.5''",229.6,83,"6' 11''",106,"8' 10''",NA,NA,NA,28,30.5,11.39,NA,3.39,7,"Martell Webster",1,6,6,"Draft",1610612757,"Portland","Trail Blazers","POR","Seattle Preparatory School","High School",1
101111,2005,"Charlie","Villanueva","Charlie Villanueva","PF-SF",81,"6' 9''",81.5,"6' 9.5''",236.6,84.25,"7' 0.25''",109,"9' 1''",NA,NA,NA,26,31,10.86,NA,3.3,11,"Charlie Villanueva",1,7,7,"Draft",1610612761,"Toronto","Raptors","TOR","Connecticut","College/University",1
101112,2005,"Channing","Frye","Channing Frye","PF-C",81.5,"6' 9.5''",82.5,"6' 10.5''",243.6,86.5,"7' 2.5''",110.5,"9' 2.5''",NA,NA,NA,27.5,31,11.6,NA,3.38,19,"Channing Frye",1,8,8,"Draft",1610612752,"New York","Knicks","NYK","Arizona","College/University",1
101113,2005,"Ike","Diogu","Ike Diogu","PF",78.5,"6' 6.5''",80,"6' 8''",255.4,87.5,"7' 3.5''",109,"9' 1''",NA,NA,NA,28,31,11.94,NA,3.45,21,"Ike Diogu",1,9,9,"Draft",1610612744,"Golden State","Warriors","GSW","Arizona State","College/University",1
101114,2005,"Deron","Williams","Deron Williams","PG",73.75,"6' 1.75''",74.75,"6' 2.75''",202.4,78.25,"6' 6.25''",98,"8' 2''",NA,NA,NA,30,35,10.83,NA,3.25,15,"Deron Williams",1,3,3,"Draft",1610612762,"Utah","Jazz","UTA","Illinois","College/University",1
101118,2005,"Sean","May","Sean May","PF",79,"6' 7''",80.5,"6' 8.5''",258.8,85.25,"7' 1.25''",105,"8' 9''",NA,NA,NA,30,33,11.04,NA,3.29,12,"Sean May",1,13,13,"Draft",1610612766,"Charlotte","Bobcats","CHA","North Carolina","College/University",1
101119,2005,"Rashad","McCants","Rashad McCants","SG",74.75,"6' 2.75''",76,"6' 4''",201,82.75,"6' 10.75''",103.5,"8' 7.5''",NA,NA,NA,32.5,34.5,10.39,NA,3.11,15,"Rashad McCants",1,14,14,"Draft",1610612750,"Minnesota","Timberwolves","MIN","North Carolina","College/University",1
101120,2005,"Antoine","Wright","Antoine Wright","SF-SG",77.25,"6' 5.25''",78.25,"6' 6.25''",202.6,80.75,"6' 8.75''",104.5,"8' 8.5''",NA,NA,NA,26.5,29.5,11.45,NA,3.41,12,"Antoine Wright",1,15,15,"Draft",1610612751,"New Jersey","Nets","NJN","Texas A&M","College/University",1
101121,2005,"Joey","Graham","Joey Graham","SF",77.25,"6' 5.25''",78.5,"6' 6.5''",216.6,80,"6' 8''",104,"8' 8''",NA,NA,NA,30,36,10.62,NA,3.05,26,"Joey Graham",1,16,16,"Draft",1610612761,"Toronto","Raptors","TOR","Oklahoma State","College/University",1
101122,2005,"Danny","Granger","Danny Granger","",79.5,"6' 7.5''",80.5,"6' 8.5''",225.4,85.5,"7' 1.5''",103,"8' 7''",NA,NA,NA,31,34,10.84,NA,3.34,10,"Danny Granger",1,17,17,"Draft",1610612754,"Indiana","Pacers","IND","New Mexico","College/University",1
101123,2005,"Gerald","Green","Gerald Green","SF",78,"6' 6''",79.25,"6' 7.25''",192,81.75,"6' 9.75''",104,"8' 8''",NA,NA,NA,31.5,39,11.2,NA,3.21,7,"Gerald Green",1,18,18,"Draft",1610612738,"Boston","Celtics","BOS","Gulf Shores Academy","High School",1
101124,2005,"Hakim","Warrick","Hakim Warrick","PF-SF",79.25,"6' 7.25''",80.5,"6' 8.5''",215,86,"7' 2''",108,"9' 0''",NA,NA,NA,33,38,NA,NA,3.22,11,"Hakim Warrick",1,19,19,"Draft",1610612763,"Memphis","Grizzlies","MEM","Syracuse","College/University",1
101125,2005,"Julius","Hodge","Julius Hodge","SG-SF",78,"6' 6''",79,"6' 7''",202.2,84.5,"7' 0.5''",107.5,"8' 11.5''",NA,NA,NA,24.5,29,10.89,NA,3.18,14,"Julius Hodge",1,20,20,"Draft",1610612743,"Denver","Nuggets","DEN","North Carolina State","College/University",1
101127,2005,"Jarrett","Jack","Jarrett Jack","PG",74.5,"6' 2.5''",75.5,"6' 3.5''",197.6,79.5,"6' 7.5''",100,"8' 4''",NA,NA,NA,26,28.5,10.87,NA,3.24,5,"Jarrett Jack",1,22,22,"Draft",1610612743,"Denver","Nuggets","DEN","Georgia Tech","College/University",1
101128,2005,"Francisco","Garcia","Francisco Garcia","SF-SG",77.75,"6' 5.75''",79,"6' 7''",189.6,82.75,"6' 10.75''",103,"8' 7''",NA,NA,NA,27.5,31.5,10.63,NA,3.33,5,"Francisco Garcia",1,23,23,"Draft",1610612758,"Sacramento","Kings","SAC","Louisville","College/University",1
101129,2005,"Luther","Head","Luther Head","PG-SG",74,"6' 2''",75,"6' 3''",178.8,77.25,"6' 5.25''",98.5,"8' 2.5''",NA,NA,NA,31.5,38.5,11.12,NA,3.21,14,"Luther Head",1,24,24,"Draft",1610612745,"Houston","Rockets","HOU","Illinois","College/University",1
101131,2005,"Jason","Maxiell","Jason Maxiell","PF",77,"6' 5''",78.25,"6' 6.25''",257.6,87.25,"7' 3.25''",107,"8' 11''",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason Maxiell",1,26,26,"Draft",1610612765,"Detroit","Pistons","DET","Cincinnati","College/University",1
101134,2005,"Wayne","Simien","Wayne Simien","PF",79.25,"6' 7.25''",81,"6' 9''",255.8,84,"7' 0''",107,"8' 11''",NA,NA,NA,27,27.5,11.05,NA,3.35,11,"Wayne Simien",1,29,29,"Draft",1610612748,"Miami","Heat","MIA","Kansas","College/University",1
101135,2005,"David","Lee","David Lee","PF",79.75,"6' 7.75''",81,"6' 9''",229.5,84,"7' 0''",106.5,"8' 10.5''",NA,NA,NA,30.5,32.5,10.8,NA,3.19,14,"David Lee",1,30,30,"Draft",1610612752,"New York","Knicks","NYK","Florida","College/University",1
101141,2005,"Ersan","Ilyasova","Ersan Ilyasova","SF",79.75,"6' 7.75''",81,"6' 9''",208.8,85.25,"7' 1.25''",109.5,"9' 1.5''",NA,NA,NA,22,30,11.59,NA,3.56,2,"Ersan Ilyasova",2,6,36,"Draft",1610612749,"Milwaukee","Bucks","MIL","Ulkerspor (Turkey)","Other Team/Club",1
101142,2005,"Ronny","Turiaf","Ronny Turiaf","PF",80,"6' 8''",81.25,"6' 9.25''",237.8,85.5,"7' 1.5''",106.5,"8' 10.5''",NA,NA,NA,30.5,33,11.5,NA,3.23,15,"Ronny Turiaf",2,7,37,"Draft",1610612747,"Los Angeles","Lakers","LAL","Gonzaga","College/University",1
101143,2005,"Travis","Diener","Travis Diener","PG-SG",71.75,"5' 11.75''",73,"6' 1''",165.2,71.75,"5' 11.75''",93.5,"7' 9.5''",NA,NA,NA,24.5,31,10.85,NA,3.26,1,"Travis Diener",2,8,38,"Draft",1610612753,"Orlando","Magic","ORL","Marquette","College/University",1
101145,2005,"Monta","Ellis","Monta Ellis","SG-PG",74.25,"6' 2.25''",75.25,"6' 3.25''",176.6,74.75,"6' 2.75''",98,"8' 2''",NA,NA,NA,26.5,31.5,12.13,NA,3.31,0,"Monta Ellis",2,10,40,"Draft",1610612744,"Golden State","Warriors","GSW","Lanier","High School",1
101147,2005,"Chris","Taft","Chris Taft","PF",80.5,"6' 8.5''",81.5,"6' 9.5''",261,85.75,"7' 1.75''",109,"9' 1''",NA,NA,NA,28.5,33,11.26,NA,3.27,14,"Chris Taft",2,12,42,"Draft",1610612744,"Golden State","Warriors","GSW","Pittsburgh","College/University",1
101149,2005,"Martynas","Andriuskevicius","Martynas Andriuskevicius","C-PF",85.25,"7' 1.25''",87,"7' 3''",227.8,83.25,"6' 11.25''",112.5,"9' 4.5''",NA,NA,NA,24,27.5,11.94,NA,3.42,0,"Martynas Andriuskevicius",2,14,44,"Draft",1610612753,"Orlando","Magic","ORL","BC Zalgiris (Lithuania)","Other Team/Club",1
101152,2005,"Bracey","Wright","Bracey Wright","SG-PG",73.25,"6' 1.25''",74.5,"6' 2.5''",186.8,82,"6' 10''",100.5,"8' 4.5''",NA,NA,NA,30,36,11.58,NA,3.27,8,"Bracey Wright",2,17,47,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Indiana","College/University",1
101156,2005,"Robert","Whaley","Robert Whaley","PF-C",80,"6' 8''",81,"6' 9''",269.4,86,"7' 2''",108,"9' 0''",NA,NA,NA,28.5,33.5,12.11,NA,3.25,15,"Robert Whaley",2,21,51,"Draft",1610612762,"Utah","Jazz","UTA","Walsh","College/University",1
101159,2005,"Dijon","Thompson","Dijon Thompson","SF-SG",78.25,"6' 6.25''",80,"6' 8''",195.8,81.75,"6' 9.75''",105.5,"8' 9.5''",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dijon Thompson",2,24,54,"Draft",1610612752,"New York","Knicks","NYK","California-Los Angeles","College/University",1
101162,2005,"Marcin","Gortat","Marcin Gortat","PF-C",83,"6' 11''",84,"7' 0''",225.2,87.5,"7' 3.5''",110,"9' 2''",NA,NA,NA,29.5,36,11.48,NA,3.33,18,"Marcin Gortat",2,27,57,"Draft",1610612756,"Phoenix","Suns","PHX","Koln 99ers (Germany)","Other Team/Club",1
101165,2005,"Alex","Acker","Alex Acker","SG",75.75,"6' 3.75''",76.75,"6' 4.75''",183,84,"7' 0''",102.5,"8' 6.5''",NA,NA,NA,28,32,11.67,NA,3.35,11,"Alex Acker",2,30,60,"Draft",1610612765,"Detroit","Pistons","DET","Pepperdine","College/University",1
1626145,2015,"Tyus","Jones","Tyus Jones","PG",72.5,"6' 0.5''",74,"6' 2''",184.6,77,"6' 5''",97,"8' 1''",6.5,8.25,8.75,26.5,32.5,11.84,2.95,3.32,2,"Tyus Jones",1,24,24,"Draft",1610612739,"Cleveland","Cavaliers","CLE","Duke","College/University",1
1626147,2015,"Justin","Anderson","Justin Anderson","SF-SG",77.25,"6' 5.25''",78.25,"6' 6.25''",230.6,83.75,"6' 11.75''",101,"8' 5''",5,8.5,9.5,38,43,11.13,2.88,3.22,12,"Justin Anderson",1,21,21,"Draft",1610612742,"Dallas","Mavericks","DAL","Virginia","College/University",1
1626148,2015,"Anthony","Brown","Anthony Brown","SF-SG",77.75,"6' 5.75''",79.25,"6' 7.25''",211,83,"6' 11''",104.5,"8' 8.5''",6.1,8.5,9,27.5,34.5,10.94,3.29,3.18,4,"Anthony Brown",2,4,34,"Draft",1610612747,"Los Angeles","Lakers","LAL","Stanford","College/University",1
1626149,2015,"Montrezl","Harrell","Montrezl Harrell","PF",79,"6' 7''",79.5,"6' 7.5''",253.4,88.25,"7' 4.25''",109,"9' 1''",11.9,9,9.75,NA,NA,NA,NA,NA,NA,"Montrezl Harrell",2,2,32,"Draft",1610612745,"Houston","Rockets","HOU","Louisville","College/University",1
1626150,2015,"Andrew","Harrison","Andrew Harrison","PG",76.5,"6' 4.5''",77.5,"6' 5.5''",213.2,81,"6' 9''",100,"8' 4''",5.9,8.25,9.25,26.5,33,11.2,NA,3.34,NA,"Andrew Harrison",2,14,44,"Draft",1610612756,"Phoenix","Suns","PHX","Kentucky","College/University",1
1626152,2015,"Olivier","Hanlan","Olivier Hanlan","PG-SG",75.25,"6' 3.25''",76.25,"6' 4.25''",185.8,78,"6' 6''",100,"8' 4''",4.3,8,8.75,28,34,11.41,3.12,3.25,19,"Olivier Hanlan",2,12,42,"Draft",1610612762,"Utah","Jazz","UTA","Boston College","College/University",0
1626153,2015,"Delon","Wright","Delon Wright","PG",76.25,"6' 4.25''",77.5,"6' 5.5''",181.4,79.5,"6' 7.5''",101.5,"8' 5.5''",6.6,8,8.5,29.5,31,11.16,3.5,3.29,4,"Delon Wright",1,20,20,"Draft",1610612761,"Toronto","Raptors","TOR","Utah","College/University",1
1626154,2015,"R.J.","Hunter","R.J. Hunter","SG",76.5,"6' 4.5''",78,"6' 6''",185,82.5,"6' 10.5''",104,"8' 8''",6,8.5,8.25,27.5,33.5,10.87,2.91,3.26,1,"RJ Hunter",1,28,28,"Draft",1610612738,"Boston","Celtics","BOS","Georgia State","College/University",1
1626155,2015,"Sam","Dekker","Sam Dekker","SF",79.75,"6' 7.75''",81,"6' 9''",218.6,83.5,"6' 11.5''",106,"8' 10''",7.5,8.5,9.25,25.5,34.5,10.64,2.96,3.28,5,"Sam Dekker",1,18,18,"Draft",1610612745,"Houston","Rockets","HOU","Wisconsin","College/University",1
1626156,2015,"D?Angelo","Russell","D?Angelo Russell","PG-SG",75.25,"6' 3.25''",77,"6' 5''",193.4,81.75,"6' 9.75''",102,"8' 6''",8.3,8.75,9.75,NA,NA,NA,NA,NA,NA,"D'Angelo Russell",1,2,2,"Draft",1610612747,"Los Angeles","Lakers","LAL","Ohio State","College/University",1
1626158,2015,"Richaun","Holmes","Richaun Holmes","PF",80.25,"6' 8.25''",81.5,"6' 9.5''",242.8,85.5,"7' 1.5''",108,"9' 0''",8.8,8.5,8.5,32.5,36,11.24,3.31,3.32,15,"Richaun Holmes",2,7,37,"Draft",1610612755,"Philadelphia","76ers","PHI","Bowling Green","College/University",1
1626159,2015,"Justise","Winslow","Justise Winslow","SF",76.5,"6' 4.5''",78.5,"6' 6.5''",221.8,82.25,"6' 10.25''",104.5,"8' 8.5''",5.3,8.5,9.25,NA,NA,NA,NA,NA,NA,"Justise Winslow",1,10,10,"Draft",1610612748,"Miami","Heat","MIA","Duke","College/University",1
1626160,2015,"J.P.","Tokoto","J.P. Tokoto","SF-SG",77.25,"6' 5.25''",78.25,"6' 6.25''",195.8,82,"6' 10''",100.5,"8' 4.5''",4.1,8,8.75,34.5,40,10.97,3.2,3.27,12,"JP Tokoto",2,28,58,"Draft",1610612755,"Philadelphia","76ers","PHI","North Carolina","College/University",1
1626161,2015,"Willie","Cauley-Stein","Willie Cauley-Stein","C",83.25,"6' 11.25''",84.5,"7' 0.5''",242.4,87,"7' 3''",111,"9' 3''",6.3,9.5,9,NA,NA,NA,NA,NA,NA,"Willie Cauley-Stein",1,6,6,"Draft",1610612758,"Sacramento","Kings","SAC","Kentucky","College/University",1
1626162,2015,"Kelly","Oubre","Kelly Oubre","SF-SG",77.75,"6' 5.75''",78.75,"6' 6.75''",202.8,86.25,"7' 2.25''",102.5,"8' 6.5''",5.7,9,8.75,34.5,37,11.09,3.12,3.32,7,"Kelly Oubre Jr.",1,15,15,"Draft",1610612737,"Atlanta","Hawks","ATL","Kansas","College/University",1
1626163,2015,"Frank","Kaminsky","Frank Kaminsky","C-PF",83.75,"6' 11.75''",84.75,"7' 0.75''",231.2,83,"6' 11''",109.5,"9' 1.5''",9.4,8.5,9.5,NA,NA,NA,NA,NA,NA,"Frank Kaminsky",1,9,9,"Draft",1610612766,"Charlotte","Hornets","CHA","Wisconsin","College/University",1
1626164,2015,"Devin","Booker","Devin Booker","SG",76.5,"6' 4.5''",77.75,"6' 5.75''",205.8,80.25,"6' 8.25''",102.5,"8' 6.5''",8.3,8.75,9,27.5,34.5,10.27,2.75,3.28,8,"Devin Booker",1,13,13,"Draft",1610612756,"Phoenix","Suns","PHX","Kentucky","College/University",1
1626166,2015,"Cameron","Payne","Cameron Payne","PG",72.75,"6' 0.75''",73.5,"6' 1.5''",182.8,79.25,"6' 7.25''",97.5,"8' 1.5''",6.3,8.5,8.25,29.75,35.5,10.9,2.93,3.28,0,"Cameron Payne",1,14,14,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Murray State","College/University",1
1626167,2015,"Myles","Turner","Myles Turner","C-PF",81.75,"6' 9.75''",83.5,"6' 11.5''",238.6,88,"7' 4''",112,"9' 4''",9.3,9.25,9.25,NA,NA,NA,NA,NA,NA,"Myles Turner",1,11,11,"Draft",1610612754,"Indiana","Pacers","IND","Texas","College/University",1
1626168,2015,"Trey","Lyles","Trey Lyles","PF",81,"6' 9''",82.25,"6' 10.25''",241.2,85.5,"7' 1.5''",108,"9' 0''",12.1,9.25,10.25,NA,NA,NA,NA,NA,NA,"Trey Lyles",1,12,12,"Draft",1610612762,"Utah","Jazz","UTA","Kentucky","College/University",1
1626169,2015,"Stanley","Johnson","Stanley Johnson","SF",77,"6' 5''",78.5,"6' 6.5''",241.8,83.5,"6' 11.5''",102,"8' 6''",7.5,9,9,NA,NA,NA,NA,NA,NA,"Stanley Johnson",1,8,8,"Draft",1610612765,"Detroit","Pistons","DET","Arizona","College/University",1
1626170,2015,"Jerian","Grant","Jerian Grant","PG",75.25,"6' 3.25''",76.25,"6' 4.25''",198,79.5,"6' 7.5''",100,"8' 4''",5.6,8.25,8.5,NA,NA,NA,NA,NA,NA,"Jerian Grant",1,19,19,"Draft",1610612764,"Washington","Wizards","WAS","Notre Dame","College/University",1
1626171,2015,"Bobby","Portis","Bobby Portis","PF",81.5,"6' 9.5''",82.5,"6' 10.5''",246.2,86,"7' 2''",108.5,"9' 0.5''",8.9,9.5,9.25,25,31.5,11.78,3.28,3.56,5,"Bobby Portis",1,22,22,"Draft",1610612741,"Chicago","Bulls","CHI","Arkansas","College/University",1
1626172,2015,"Kevon","Looney","Kevon Looney","PF",80,"6' 8''",81.25,"6' 9.25''",222.4,87.5,"7' 3.5''",110,"9' 2''",11.9,9.5,9.25,NA,NA,NA,NA,NA,NA,"Kevon Looney",1,30,30,"Draft",1610612744,"Golden State","Warriors","GSW","California-Los Angeles","College/University",1
1626173,2015,"Rashad","Vaughn","Rashad Vaughn","SG",75.75,"6' 3.75''",77,"6' 5''",198.6,79,"6' 7''",101,"8' 5''",6.2,8,8.5,28,34,11.4,3.1,3.21,5,"Rashad Vaughn",1,17,17,"Draft",1610612749,"Milwaukee","Bucks","MIL","Nevada-Las Vegas","College/University",1
1626175,2015,"Jordan","Mickey","Jordan Mickey","PF",79,"6' 7''",80.25,"6' 8.25''",238,87.25,"7' 3.25''",106,"8' 10''",7.2,8.75,9.5,33,37.5,11.72,3.13,3.28,9,"Jordan Mickey",2,3,33,"Draft",1610612738,"Boston","Celtics","BOS","Louisiana State","College/University",1
1626176,2015,"Rakeem","Christmas","Rakeem Christmas","PF-C",80.25,"6' 8.25''",81.75,"6' 9.75''",242.6,89.25,"7' 5.25''",110.5,"9' 2.5''",9.6,9.25,9,29,32,11.6,3.3,3.47,9,"Rakeem Christmas",2,6,36,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Syracuse","College/University",1
1626177,2015,"Dakari","Johnson","Dakari Johnson","C",83,"6' 11''",83.75,"6' 11.75''",264.6,86,"7' 2''",112,"9' 4''",14.9,9.25,10.5,22.5,25,11.76,2.94,3.62,4,"Dakari Johnson",2,18,48,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Kentucky","College/University",1
1626178,2015,"Rondae","Hollis-Jefferson","Rondae Hollis-Jefferson","SF",77.5,"6' 5.5''",79,"6' 7''",210.8,86,"7' 2''",104,"8' 8''",5,8.75,9.75,32,38,10.41,3.19,3.12,13,"Rondae Hollis-Jefferson",1,23,23,"Draft",1610612757,"Portland","Trail Blazers","POR","Arizona","College/University",1
1626179,2015,"Terry","Rozier","Terry Rozier","PG-SG",72.5,"6' 0.5''",74.25,"6' 2.25''",190.2,80.25,"6' 8.25''",98.5,"8' 2.5''",5.6,8.25,8.5,33,38,10.84,2.84,3.15,7,"Terry Rozier",1,16,16,"Draft",1610612738,"Boston","Celtics","BOS","Louisville","College/University",1
1626181,2015,"Norman","Powell","Norman Powell","SG",75,"6' 3''",76.25,"6' 4.25''",215.4,82.75,"6' 10.75''",102.5,"8' 6.5''",6.4,9.25,9,32.5,40.5,10.69,3.2,3.2,5,"Norman Powell",2,16,46,"Draft",1610612749,"Milwaukee","Bucks","MIL","California-Los Angeles","College/University",1
1626183,2015,"Branden","Dawson","Branden Dawson","PF",77.5,"6' 5.5''",78.75,"6' 6.75''",230.2,83,"6' 11''",105,"8' 9''",5.8,9,8.75,28.5,34.5,12.22,3.53,3.2,12,"Branden Dawson",2,26,56,"Draft",1610612740,"New Orleans","Pelicans","NOP","Michigan State","College/University",1
1626185,2015,"Jarell","Martin","Jarell Martin","PF",80,"6' 8''",81.25,"6' 9.25''",238.6,81,"6' 9''",106.5,"8' 10.5''",10.1,8.25,9.5,28.5,35,11.2,2.97,3.27,19,"Jarell Martin",1,25,25,"Draft",1610612763,"Memphis","Grizzlies","MEM","Louisiana State","College/University",1
1626191,2015,"Chris","McCullough","Chris McCullough","PF",80.25,"6' 8.25''",81,"6' 9''",199,87.25,"7' 3.25''",109,"9' 1''",6.2,8.75,8.75,NA,NA,NA,NA,NA,NA,"Chris McCullough",1,29,29,"Draft",1610612751,"Brooklyn","Nets","BKN","Syracuse","College/University",1
1626192,2015,"Pat","Connaughton","Pat Connaughton","SG",76,"6' 4''",77.25,"6' 5.25''",215,80,"6' 8''",96,"8' 0''",10.2,8.5,9.25,37.5,44,10.58,3.08,3.2,13,"Pat Connaughton",2,11,41,"Draft",1610612751,"Brooklyn","Nets","BKN","Notre Dame","College/University",1
1626194,2015,"Marcus","Thornton","Marcus Thornton","PG-SG",73.75,"6' 1.75''",74.75,"6' 2.75''",177.4,79.75,"6' 7.75''",97.5,"8' 1.5''",5.3,8.25,8.5,34.5,43,10.78,2.88,3.02,3,"Marcus Thornton",2,15,45,"Draft",1610612738,"Boston","Celtics","BOS","William & Mary","College/University",0
1626227,2015,"Tyler","Harvey","Tyler Harvey","SG",74.75,"6' 2.75''",76,"6' 4''",181.4,77.5,"6' 5.5''",98.5,"8' 2.5''",9.2,7.75,8.75,26,28.5,10.56,2.93,3.44,1,"Tyler Harvey",2,21,51,"Draft",1610612753,"Orlando","Magic","ORL","Eastern Washington","College/University",0
1628365,2017,"Markelle","Fultz","Markelle Fultz","PG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Markelle Fultz",1,1,1,"Draft",1610612755,"Philadelphia","76ers","PHI","Washington","College/University",1
1628368,2017,"De?Aaron","Fox","De?Aaron Fox","PG",74,"6' 2''",75.25,"6' 3.25''",169.6,78.5,"6' 6.5''",100,"8' 4''",4.5,8.5,8.5,NA,NA,NA,NA,NA,NA,"De'Aaron Fox",1,5,5,"Draft",1610612758,"Sacramento","Kings","SAC","Kentucky","College/University",1
1628378,2017,"Donovan","Mitchell","Donovan Mitchell","SG",73.25,"6' 1.25''",75,"6' 3''",211.4,82,"6' 10''",97,"8' 1''",5.9,8.5,9.5,36.5,40.5,11.53,3.07,3.01,10,"Donovan Mitchell",1,13,13,"Draft",1610612743,"Denver","Nuggets","DEN","Louisville","College/University",1
1628379,2017,"Luke","Kennard","Luke Kennard","SG-SF",76.5,"6' 4.5''",77.5,"6' 5.5''",196.2,77.25,"6' 5.25''",98.5,"8' 2.5''",6.6,8,8.75,NA,NA,NA,NA,NA,NA,"Luke Kennard",1,12,12,"Draft",1610612765,"Detroit","Pistons","DET","Duke","College/University",1
1628380,2017,"Zach","Collins","Zach Collins","PF-C",82.25,"6' 10.25''",84,"7' 0''",232.2,85,"7' 1''",111,"9' 3''",8.9,8.75,9.25,NA,NA,NA,NA,NA,NA,"Zach Collins",1,10,10,"Draft",1610612758,"Sacramento","Kings","SAC","Gonzaga","College/University",1
1628381,2017,"John","Collins","John Collins","PF",80.25,"6' 8.25''",81.5,"6' 9.5''",225.2,83.25,"6' 11.25''",106.5,"8' 10.5''",5.4,9,10,33,37.5,11.66,3.27,3.27,15,"John Collins",1,19,19,"Draft",1610612737,"Atlanta","Hawks","ATL","Wake Forest","College/University",1
1628382,2017,"Justin","Jackson (UNC)","Justin Jackson (UNC)","SF",79,"6' 7''",80.25,"6' 8.25''",200.8,83,"6' 11''",104.5,"8' 8.5''",8.1,8.75,9.25,29.5,35.5,10.8,3.06,3.3,NA,"Justin Jackson",1,15,15,"Draft",1610612757,"Portland","Trail Blazers","POR","North Carolina","College/University",1
1628383,2017,"Justin","Patton","Justin Patton","C",82,"6' 10''",83.25,"6' 11.25''",229,87,"7' 3''",111.5,"9' 3.5''",7.8,8.75,9.75,26,30.5,11.8,3.31,3.46,NA,"Justin Patton",1,16,16,"Draft",1610612741,"Chicago","Bulls","CHI","Creighton","College/University",1
1628384,2017,"OG","Anunoby","OG Anunoby","SF",78.25,"6' 6.25''",79.75,"6' 7.75''",232.4,86.25,"7' 2.25''",107.5,"8' 11.5''",6.8,9.25,9.5,NA,NA,NA,NA,NA,NA,"O.G. Anunoby",1,23,23,"Draft",1610612761,"Toronto","Raptors","TOR","Indiana","College/University",1
1628385,2017,"Harry","Giles","Harry Giles","PF",81.25,"6' 9.25''",82.5,"6' 10.5''",232,87.25,"7' 3.25''",109.5,"9' 1.5''",5.2,9.5,10.75,27,32.5,11.08,3,3.34,5,"Harry Giles III",1,20,20,"Draft",1610612757,"Portland","Trail Blazers","POR","Duke","College/University",1
1628386,2017,"Jarrett","Allen","Jarrett Allen","C",81,"6' 9''",82.25,"6' 10.25''",233.6,89.25,"7' 5.25''",109.5,"9' 1.5''",7.4,9.5,10.5,31.5,35.5,11.82,3,3.21,4,"Jarrett Allen",1,22,22,"Draft",1610612751,"Brooklyn","Nets","BKN","Texas","College/University",1
1628387,2017,"Ike","Anigbogu","Ike Anigbogu","C",80.5,"6' 8.5''",81.75,"6' 9.75''",252.2,90.25,"7' 6.25''",110.5,"9' 2.5''",5.4,9.5,10,29.5,32.5,12.52,3.48,3.44,11,"Ike Anigbogu",2,17,47,"Draft",1610612754,"Indiana","Pacers","IND","California-Los Angeles","College/University",1
1628388,2017,"TJ","Leaf","TJ Leaf","PF",80.75,"6' 8.75''",81.75,"6' 9.75''",222.2,83,"6' 11''",107,"8' 11''",6.8,8.5,9.5,29,34.5,11.55,3.27,3.27,6,"T.J. Leaf",1,18,18,"Draft",1610612754,"Indiana","Pacers","IND","California-Los Angeles","College/University",1
1628389,2017,"Edrice","Adebayo","Edrice Adebayo","PF-C",80.75,"6' 8.75''",75.75,"6' 9.75''",242.6,86.75,"7' 2.75''",108,"9' 0''",5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24,12,"Bam Adebayo",1,14,14,"Draft",1610612748,"Miami","Heat","MIA","Kentucky","College/University",1
